authorMeta/fans,authorMeta/following,authorMeta/heart,musicMeta/musicOriginal,searchHashtag/name,playCount,webVideoUrl
65800,357,7400000,TRUE,gym,30200000,https://www.tiktok.com/@caralinerosefit/video/7069503422751362346
966200,616,29200000,TRUE,gym,19700000,https://www.tiktok.com/@mikecaponera/video/6993152480062246149
296900,81,6200000,TRUE,gym,24300000,https://www.tiktok.com/@iam_jenniferg/video/7061243524989193478
265000,246,10400000,TRUE,gym,22800000,https://www.tiktok.com/@sully_3/video/6926301316067151109
126200,139,8000000,FALSE,gym,25200000,https://www.tiktok.com/@jockelifts/video/7056008649273036038
151400,384,8400000,TRUE,gym,62100000,https://www.tiktok.com/@awhitesquire/video/7060130535548505346
37000,76,4600000,TRUE,gym,27300000,https://www.tiktok.com/@not_taha/video/7100497982964993285
583000,82,4900000,TRUE,gym,47000000,https://www.tiktok.com/@duc.ryan/video/6870359184597126402
4400000,190,54800000,TRUE,gym,87200000,https://www.tiktok.com/@janny14906/video/6947720868474785030
85300,133,8300000,TRUE,gym,27900000,https://www.tiktok.com/@rcumpio13/video/7055047346077338886
848400,222,28800000,FALSE,gym,45400000,https://www.tiktok.com/@justfitjustice/video/7069480389382851886
2200000,7,43000000,TRUE,homeremedies,37600000,https://www.tiktok.com/@ritu_goyal1111/video/6778016879689633025
519900,286,6400000,TRUE,homeremedies,12700000,https://www.tiktok.com/@iamsurvivingvegan/video/6846429738521677061
1800000,35,19400000,TRUE,homeremedies,27900000,https://www.tiktok.com/@goombersaurabh/video/6702766576841542918
98700,1250,1800000,TRUE,homeremedies,5600000,https://www.tiktok.com/@ashley.carter4/video/7057023455417388293
8640,28,658000,TRUE,homeremedies,2800000,https://www.tiktok.com/@scouts.mom/video/6862856882697063685
54100,5055,784300,TRUE,homeremedies,3100000,https://www.tiktok.com/@tonilovesprimitives/video/6932536695200009478
1300000,581,57800000,TRUE,homeremedies,3500000,https://www.tiktok.com/@himynameispriya/video/6796239617046744326
1200000,302,12300000,TRUE,homeremedies,7500000,https://www.tiktok.com/@drjoshadams/video/6894395134671113478
1300000,477,35600000,TRUE,homeremedies,3000000,https://www.tiktok.com/@bondenavant/video/6809311263261216005
1800000,35,19400000,TRUE,homeremedies,7500000,https://www.tiktok.com/@goombersaurabh/video/6702761478895701254
834100,12,8700000,TRUE,homeremedies,4200000,https://www.tiktok.com/@jsuperkaur/video/6804513828420848898
78300,10000,2100000,TRUE,homeremedies,3000000,https://www.tiktok.com/@kathymoscoso1/video/6855085187152284934
205600,258,2600000,TRUE,homeremedies,7700000,https://www.tiktok.com/@nepalishopmanchester/video/6834811331120614661
1800000,35,19400000,FALSE,homeremedies,4200000,https://www.tiktok.com/@goombersaurabh/video/6700182736000257286
518900,3945,13000000,TRUE,homeremedies,2200000,https://www.tiktok.com/@itsme_lisap/video/6927412458130853126
1800000,35,19400000,FALSE,homeremedies,6800000,https://www.tiktok.com/@goombersaurabh/video/6717858329915378945
41700,95,262500,TRUE,homeremedies,14700000,https://www.tiktok.com/@marcella.nash0/video/7105031293750054149
834100,12,8700000,TRUE,homeremedies,3200000,https://www.tiktok.com/@jsuperkaur/video/6756945137248652546
50300,1302,372000,TRUE,homeremedies,12200000,https://www.tiktok.com/@jessie.parsons0/video/7084467860025789701
1000000,14,15000000,TRUE,homeremedies,794000,https://www.tiktok.com/@indianmensguide/video/6801607983705951489
2900000,90,58800000,TRUE,lifestyle,81800000,https://www.tiktok.com/@ryanizfishing/video/6935571571629133062
545600,2793,8700000,TRUE,lifestyle,57600000,https://www.tiktok.com/@brittanynegler/video/6938481198402522374
490700,41,18800000,TRUE,lifestyle,14800000,https://www.tiktok.com/@dariong8/video/6935882384982248709
12800000,471,237200000,TRUE,lifestyle,29300000,https://www.tiktok.com/@itsdanielmac/video/6935843810807139589
252100,642,11700000,TRUE,lifestyle,12800000,https://www.tiktok.com/@youurfavsagg/video/6884371013149134085
885800,923,4300000,TRUE,lifestyle,27600000,https://www.tiktok.com/@rich.convo/video/6908796928142724357
250300,37,4300000,TRUE,lifestyle,20600000,https://www.tiktok.com/@nicoowwcars/video/7041965266678353158
165500,30,5000000,TRUE,lifestyle,12600000,https://www.tiktok.com/@misseschannel/video/7075028084122062086
3600000,134,195000000,TRUE,lifestyle,11800000,https://www.tiktok.com/@iamkengi1/video/6937800066417675526
7300000,507,329500000,FALSE,lifestyle,15200000,https://www.tiktok.com/@nabela/video/6940054558093675781
70700,69,4100000,TRUE,lifestyle,21500000,https://www.tiktok.com/@sofiakralow/video/7097711790267649285
1500000,294,45800000,FALSE,lifestyle,50200000,https://www.tiktok.com/@monacoluxurylifestyle/video/7088377480247037189
1500000,294,45800000,FALSE,lifestyle,26700000,https://www.tiktok.com/@monacoluxurylifestyle/video/7005523361338068230
112900,158,7200000,TRUE,lifestyle,17400000,https://www.tiktok.com/@steveanddith/video/6936018544966634757
10900000,424,496100000,TRUE,lifestyle,15400000,https://www.tiktok.com/@billyvsco/video/6935511247257488645
178000,21,3000000,TRUE,lifestyle,47300000,https://www.tiktok.com/@pilot_350/video/7052018944588188930
671600,776,4900000,TRUE,lifestyle,49000000,https://www.tiktok.com/@chomelive/video/7065981497907498241
20500,82,7400000,TRUE,lifestyle,10900000,https://www.tiktok.com/@sarahdame91/video/6935984239909375237
1700000,1155,62000000,TRUE,lifestyle,11200000,https://www.tiktok.com/@kerryju/video/6935614111388634373
144600,170,2800000,TRUE,lifestyle,19600000,https://www.tiktok.com/@belle_arvie/video/7009659328911183110
2900000,409,74500000,FALSE,skincare,127700000,https://www.tiktok.com/@l.thomas2020/video/6947294174362275077
7000000,448,136100000,TRUE,skincare,150200000,https://www.tiktok.com/@skincareryan/video/7079765762763771179
14000000,192,294200000,FALSE,skincare,103900000,https://www.tiktok.com/@joshuamonis/video/6939836180620004613
14000000,192,294200000,FALSE,skincare,110600000,https://www.tiktok.com/@joshuamonis/video/7023414930414079237
6000000,207,185200000,FALSE,skincare,40600000,https://www.tiktok.com/@miyaevarenae/video/6891456184755309830
13400000,319,326700000,TRUE,skincare,82800000,https://www.tiktok.com/@noeminikita/video/6953185228273831174
821600,57,15600000,TRUE,skincare,122300000,https://www.tiktok.com/@bellawithherboyfriend/video/7090511182695632171
369000,1,14100000,TRUE,skincare,61700000,https://www.tiktok.com/@raffray0/video/7109024351495785734
14000000,192,294200000,FALSE,skincare,40800000,https://www.tiktok.com/@joshuamonis/video/6955846235416841477
6000000,207,185200000,FALSE,skincare,34700000,https://www.tiktok.com/@miyaevarenae/video/6916324270939442438
9700000,203,291800000,FALSE,skincare,40500000,https://www.tiktok.com/@kaelimaee/video/6888101041619897606
4300000,122,171400000,TRUE,skincare,51000000,https://www.tiktok.com/@thesalguerofam/video/6889521256501103877
5300000,336,122400000,FALSE,skincare,42000000,https://www.tiktok.com/@victorialyn/video/6849126324271992069
1900000,309,34600000,TRUE,skincare,49000000,https://www.tiktok.com/@layallure/video/6943001343950916869
14000000,192,294200000,FALSE,skincare,35500000,https://www.tiktok.com/@joshuamonis/video/6927331039895506182
2400000,246,33200000,TRUE,skincare,63900000,https://www.tiktok.com/@darceyangel/video/7095449168591736070
6000000,207,185200000,FALSE,skincare,29500000,https://www.tiktok.com/@miyaevarenae/video/6884062743738010886
11600000,29,229400000,TRUE,skincare,39700000,https://www.tiktok.com/@nadina_ioana/video/6942563940631088389
247700,418,11700000,FALSE,skincare,21900000,https://www.tiktok.com/@goldenemilyy/video/6920684090383453445
200100,137,7000000,TRUE,skincare,57200000,https://www.tiktok.com/@genoaskin/video/7084216381641673989
64300,665,981600,FALSE,5minworkout,79600,https://www.tiktok.com/@flexwitlana/video/6992590543444348166
418,4,7875,FALSE,5minworkout,48800,https://www.tiktok.com/@bballiq/video/7079148480047910190
43300,42,144900,FALSE,5minworkout,81900,https://www.tiktok.com/@thejoyformula/video/7117810577992617262
317400,105,3600000,TRUE,5minworkout,54500,https://www.tiktok.com/@rayjason.fit/video/6935526179935980806
386700,13,17500000,TRUE,5minworkout,40200,https://www.tiktok.com/@oceandreaa/video/6989938538695445765
77300,89,959100,FALSE,5minworkout,71700,https://www.tiktok.com/@fitnessphoenix/video/7077999523699821825
16200,0,90400,TRUE,5minworkout,51800,https://www.tiktok.com/@malallahpt/video/7092893020634238209
43300,42,144900,FALSE,5minworkout,35300,https://www.tiktok.com/@thejoyformula/video/7109296751256800558
20200,332,2000000,FALSE,5minworkout,21300,https://www.tiktok.com/@maksunbury/video/6849054021303536902
906,0,6064,FALSE,5minworkout,9225,https://www.tiktok.com/@atomicblonde61_/video/7118813235993693441
43300,42,144900,FALSE,5minworkout,20500,https://www.tiktok.com/@thejoyformula/video/7087676646165122346
43300,42,144900,FALSE,5minworkout,21700,https://www.tiktok.com/@thejoyformula/video/7118589914572295470
7978,10000,272000,FALSE,5minworkout,17000,https://www.tiktok.com/@themodelnerdist/video/7119469462817901830
280600,298,4500000,FALSE,5minworkout,28000,https://www.tiktok.com/@sami_clarke/video/7014517698558299398
28700,53,379700,FALSE,5minworkout,20700,https://www.tiktok.com/@teagan_dixon/video/6981771342752369922
73500,1144,1900000,FALSE,5minworkout,27300,https://www.tiktok.com/@lifebymelchantel/video/6871252958659611910
140100,99,540400,TRUE,5minworkout,18700,https://www.tiktok.com/@fitonapp/video/7031281625602297094
237200,228,2900000,FALSE,5minworkout,32500,https://www.tiktok.com/@justtcocoo/video/7020975735741385989
43300,42,144900,FALSE,5minworkout,15600,https://www.tiktok.com/@thejoyformula/video/7081719368085687595
8227,28,61000,TRUE,5minworkout,9544,https://www.tiktok.com/@djglenneroficial/video/7111239550483123461
1000000,1,22700000,TRUE,football,123200000,https://www.tiktok.com/@trung.football/video/6973825289348484354
2300000,165,51000000,TRUE,football,79300000,https://www.tiktok.com/@nekao_official/video/6995193137190800641
2600000,661,132500000,TRUE,football,111800000,https://www.tiktok.com/@cs99tv/video/6906299733397048582
1300000,25,40200000,TRUE,football,52500000,https://www.tiktok.com/@footballrmz/video/6959292933627497733
1400000,1325,34100000,FALSE,football,99600000,https://www.tiktok.com/@tnx_football/video/7071661496803101957
16300000,22,316700000,TRUE,football,88100000,https://www.tiktok.com/@manutd/video/7006580232882769158
1100000,9,17500000,TRUE,football,93200000,https://www.tiktok.com/@footballadvanced/video/6952463640586931457
1300000,75,34900000,TRUE,football,65100000,https://www.tiktok.com/@_foootball_time_/video/7106133860655697158
485600,3,13000000,TRUE,football,85100000,https://www.tiktok.com/@topsoccertv/video/7100797569789463835
12700000,56,234400000,FALSE,football,68100000,https://www.tiktok.com/@tuvok12/video/7010075589910596869
12700000,56,234400000,FALSE,football,76100000,https://www.tiktok.com/@tuvok12/video/6959220917293649157
338100,33,9100000,TRUE,football,69500000,https://www.tiktok.com/@_.footballtv._/video/6975926488872799494
2600000,661,132500000,TRUE,football,88700000,https://www.tiktok.com/@cs99tv/video/6958560578390609157
1400000,142,32300000,TRUE,football,54500000,https://www.tiktok.com/@arturvinaas_/video/7070183951435844870
291900,54,9100000,TRUE,football,96200000,https://www.tiktok.com/@bilal.wl0o/video/7087626039857384709
2100000,228,52200000,FALSE,football,49800000,https://www.tiktok.com/@iamjoaskills/video/6941386424268754181
8600000,224,115000000,TRUE,football,69600000,https://www.tiktok.com/@seanfreestyle/video/7060142356393135366
2700000,16,59100000,TRUE,football,91500000,https://www.tiktok.com/@footballtobreathe/video/7018137161455209734
16300000,22,316700000,TRUE,football,63200000,https://www.tiktok.com/@manutd/video/7006783995459505414
1100000,58,29800000,TRUE,football,43200000,https://www.tiktok.com/@futt.4k/video/6993086234771934470
4700000,124,87400000,TRUE,fitnesschallenge,25500000,https://www.tiktok.com/@you1stlondon/video/6822963246258064645
166700,224,3400000,FALSE,fitnesschallenge,13300000,https://www.tiktok.com/@aaron.gasparotto/video/7064606019451669766
391300,100,12700000,FALSE,fitnesschallenge,10500000,https://www.tiktok.com/@abbyhef.fit/video/7076108774615911723
8736,68,1900000,FALSE,fitnesschallenge,10300000,https://www.tiktok.com/@thetopofthefoodchain/video/7016863972880125189
28300000,71,321500000,FALSE,fitnesschallenge,15100000,https://www.tiktok.com/@camilo/video/6844202351503346949
5300000,274,138600000,TRUE,fitnesschallenge,10600000,https://www.tiktok.com/@leanbeefpatty/video/7107680616921140526
20100,1026,1900000,TRUE,fitnesschallenge,9200000,https://www.tiktok.com/@sienna.ad/video/6829557439164075270
2200000,85,29100000,TRUE,fitnesschallenge,11200000,https://www.tiktok.com/@thehartesisters/video/6837857346463550725
66300,0,1400000,TRUE,fitnesschallenge,9400000,https://www.tiktok.com/@enjoyskateboard/video/6888347966067739909
36700,49,1300000,TRUE,fitnesschallenge,15500000,https://www.tiktok.com/@siddharthrai46/video/6805396416920292610
48500,15,1200000,TRUE,fitnesschallenge,8700000,https://www.tiktok.com/@vijayworkout/video/6830377879302393089
571900,65,8300000,FALSE,fitnesschallenge,13500000,https://www.tiktok.com/@melissacapp/video/6767488123556367622
166200,2082,2900000,TRUE,fitnesschallenge,5100000,https://www.tiktok.com/@siriprice/video/6925330652527185157
418500,87,5000000,TRUE,fitnesschallenge,8000000,https://www.tiktok.com/@__majah/video/7030801310802857242
4700000,124,87400000,TRUE,fitnesschallenge,7000000,https://www.tiktok.com/@you1stlondon/video/6828324234905881862
324800,41,5300000,TRUE,fitnesschallenge,7200000,https://www.tiktok.com/@vickyplamenova/video/7090554010691783942
4700000,124,87400000,TRUE,fitnesschallenge,10000000,https://www.tiktok.com/@you1stlondon/video/6824885481608727813
2200000,193,21700000,FALSE,fitnesschallenge,18800000,https://www.tiktok.com/@alexandrayaeger/video/6968984086597684485
52500000,17,1200000000,FALSE,fitnesschallenge,6900000,https://www.tiktok.com/@jasonderulo/video/6782640815022935302
2800000,169,75300000,TRUE,fitnesschallenge,4100000,https://www.tiktok.com/@tylercsatari/video/6842467588224699653
3200000,12,27100000,TRUE,healthyfood,26400000,https://www.tiktok.com/@mattsfitchef/video/7117607357344910598
3200000,12,27100000,TRUE,healthyfood,29200000,https://www.tiktok.com/@mattsfitchef/video/7100990766717095173
750200,204,15600000,TRUE,healthyfood,19700000,https://www.tiktok.com/@eva.koper/video/7089721845863222534
1500000,842,19400000,TRUE,healthyfood,16600000,https://www.tiktok.com/@jalalsamfit/video/7005997955584888070
1500000,842,19400000,TRUE,healthyfood,12100000,https://www.tiktok.com/@jalalsamfit/video/6910636979667488002
649900,17,4900000,TRUE,healthyfood,60400000,https://www.tiktok.com/@kylemcgran/video/7003625206971518213
2000000,440,150900000,TRUE,healthyfood,9700000,https://www.tiktok.com/@miachalliner/video/6929138115906997509
838500,1794,4100000,FALSE,healthyfood,11400000,https://www.tiktok.com/@liv.kaplan/video/7043276203511352577
1500000,842,19400000,TRUE,healthyfood,11200000,https://www.tiktok.com/@jalalsamfit/video/6931119104082447621
256000,97,6600000,FALSE,healthyfood,16300000,https://www.tiktok.com/@wellnessbykay/video/6982550879643651334
94100,6832,3600000,TRUE,healthyfood,8800000,https://www.tiktok.com/@_kibbey_/video/6972022939885604101
538900,158,8800000,TRUE,healthyfood,8500000,https://www.tiktok.com/@gatherednutrition/video/6878406760848166149
2300000,148,73100000,TRUE,healthyfood,8800000,https://www.tiktok.com/@twincoast/video/7088429157129915653
750200,204,15600000,TRUE,healthyfood,9200000,https://www.tiktok.com/@eva.koper/video/7110123588350446854
5700000,35,126200000,TRUE,healthyfood,12100000,https://www.tiktok.com/@surthycooks/video/6964849826060045573
427500,469,26900000,FALSE,healthyfood,14200000,https://www.tiktok.com/@itsmemarinaa/video/6970371758729760006
726900,7,8300000,TRUE,healthyfood,16900000,https://www.tiktok.com/@survival.mattin.official/video/6974753789781773573
429100,604,4200000,FALSE,healthyfood,7800000,https://www.tiktok.com/@christyleefit/video/6883635118624345349
408300,2,4000000,FALSE,healthyfood,11300000,https://www.tiktok.com/@emadosshawarma/video/7089665458009361690
427500,469,26900000,FALSE,healthyfood,10600000,https://www.tiktok.com/@itsmemarinaa/video/6936224672031739141
29700000,248,649400000,TRUE,recipe,298500000,https://www.tiktok.com/@thatlittlepuff/video/7026552368976121094
29700000,248,649400000,TRUE,recipe,102500000,https://www.tiktok.com/@thatlittlepuff/video/6987028660494568710
29700000,248,649400000,TRUE,recipe,145300000,https://www.tiktok.com/@thatlittlepuff/video/7030606717230632198
29700000,248,649400000,TRUE,recipe,136600000,https://www.tiktok.com/@thatlittlepuff/video/7020215331687779590
3100000,1247,79900000,FALSE,recipe,84300000,https://www.tiktok.com/@msshiandmrhe/video/7037603785962933550
2200000,181,28300000,FALSE,recipe,84600000,https://www.tiktok.com/@simplefood4you/video/6913548768847727877
29700000,248,649400000,TRUE,recipe,45600000,https://www.tiktok.com/@thatlittlepuff/video/7016123265932397829
2300000,140,26200000,TRUE,recipe,59300000,https://www.tiktok.com/@bradtheboxer/video/7065498092761648430
648000,378,13900000,FALSE,recipe,35300000,https://www.tiktok.com/@cici.soriano/video/6966011609550507269
2200000,181,28300000,TRUE,recipe,81000000,https://www.tiktok.com/@simplefood4you/video/7048284097298451717
33200000,443,517000000,TRUE,recipe,25200000,https://www.tiktok.com/@gordonramsayofficial/video/6941423460379856133
17900000,71,316500000,FALSE,recipe,47400000,https://www.tiktok.com/@gzfoodqood/video/6951672111316339973
8400000,769,252600000,TRUE,recipe,23000000,https://www.tiktok.com/@honeybobabear/video/6795407565200084230
1800000,464,37800000,TRUE,recipe,30900000,https://www.tiktok.com/@nishcooks/video/6776799418940214534
13700000,13,167200000,TRUE,recipe,23700000,https://www.tiktok.com/@abir.sag/video/6989971053175098625
489700,375,12000000,FALSE,recipe,24700000,https://www.tiktok.com/@wickdconfections/video/7075411236019555626
8400000,769,252600000,TRUE,recipe,35700000,https://www.tiktok.com/@honeybobabear/video/6983914521219927301
4600000,27,82400000,FALSE,recipe,28100000,https://www.tiktok.com/@cookingwithshereen/video/6805684184099622150
8400000,769,252600000,TRUE,recipe,18100000,https://www.tiktok.com/@honeybobabear/video/6793487274777513221
33200000,443,517000000,TRUE,recipe,24000000,https://www.tiktok.com/@gordonramsayofficial/video/7011197098674720005
497400,583,27700000,TRUE,cooking,167400000,https://www.tiktok.com/@dilekhay/video/7040790114498350341
9400000,97,159300000,TRUE,cooking,132500000,https://www.tiktok.com/@samseats/video/6968110778725485829
20800000,2050,944300000,TRUE,cooking,138900000,https://www.tiktok.com/@rominagafur/video/6863120641164365061
1100000,70,17200000,FALSE,cooking,51300000,https://www.tiktok.com/@juliannegouvea/video/7097673747963841798
3100000,1247,79900000,FALSE,cooking,84300000,https://www.tiktok.com/@msshiandmrhe/video/7037603785962933550
2000000,498,29300000,TRUE,cooking,81300000,https://www.tiktok.com/@getdownwithsandm/video/6980644963981741314
9400000,97,159300000,TRUE,cooking,61100000,https://www.tiktok.com/@samseats/video/6967016679058443526
4300000,380,90700000,FALSE,cooking,93600000,https://www.tiktok.com/@joshplaysdrums/video/7083933559337159982
2200000,181,28300000,FALSE,cooking,84600000,https://www.tiktok.com/@simplefood4you/video/6913548768847727877
61200,314,6900000,FALSE,cooking,39000000,https://www.tiktok.com/@jesssssiegov/video/6955554360331980038
9400000,97,159300000,TRUE,cooking,37700000,https://www.tiktok.com/@samseats/video/6941058962338909445
1600000,17,15700000,TRUE,cooking,92300000,https://www.tiktok.com/@more2in1/video/7106895062813936901
4200000,1849,45500000,TRUE,cooking,40800000,https://www.tiktok.com/@thatdudecancook/video/6853969963611327749
2300000,140,26200000,TRUE,cooking,59300000,https://www.tiktok.com/@bradtheboxer/video/7065498092761648430
972300,0,17700000,TRUE,cooking,28500000,https://www.tiktok.com/@carvellkane/video/6935956606123363589
8900000,232,199300000,TRUE,cooking,26200000,https://www.tiktok.com/@bdylanhollis/video/6938554913018350853
18100000,1863,852500000,FALSE,cooking,66800000,https://www.tiktok.com/@onlyjayus/video/7000850866311810310
3100000,164,39600000,TRUE,cooking,72700000,https://www.tiktok.com/@bigman.cooking/video/7106529241470143787
3300000,247,41900000,TRUE,cooking,32000000,https://www.tiktok.com/@thetinychefshow/video/7070150352770895150
8400000,409,173700000,FALSE,cooking,82400000,https://www.tiktok.com/@rafael.nistor/video/6905324451471084802
9400000,97,159300000,TRUE,foodie,132500000,https://www.tiktok.com/@samseats/video/6968110778725485829
420400,114,16200000,TRUE,foodie,66400000,https://www.tiktok.com/@miss___esha/video/6974800748567727365
626000,287,13900000,TRUE,foodie,82800000,https://www.tiktok.com/@pizza_4_me/video/6971602512801533189
9400000,97,159300000,TRUE,foodie,61100000,https://www.tiktok.com/@samseats/video/6967016679058443526
79600,294,12700000,FALSE,foodie,50800000,https://www.tiktok.com/@raising.wildlings_/video/6981851309238406401
316600,159,16800000,TRUE,foodie,36300000,https://www.tiktok.com/@ms.nellsbells/video/7012842004686048517
2200000,181,28300000,FALSE,foodie,84600000,https://www.tiktok.com/@simplefood4you/video/6913548768847727877
134100,471,9300000,FALSE,foodie,82500000,https://www.tiktok.com/@shannondawn81/video/7055093586756422917
9400000,97,159300000,TRUE,foodie,37700000,https://www.tiktok.com/@samseats/video/6941058962338909445
1700000,8,7700000,FALSE,foodie,150900000,https://www.tiktok.com/@ltsdelicious/video/7093504028650310914
519900,250,16400000,FALSE,foodie,54100000,https://www.tiktok.com/@kdrama.addictsx/video/7062041989704928517
4200000,28,97800000,TRUE,foodie,26600000,https://www.tiktok.com/@bellafoodie/video/6974469069789596934
2200000,181,28300000,TRUE,foodie,81000000,https://www.tiktok.com/@simplefood4you/video/7048284097298451717
67600,1753,5500000,TRUE,foodie,19800000,https://www.tiktok.com/@amaraca.is.cool/video/6928802626352073989
18800000,3442,516600000,TRUE,foodie,46900000,https://www.tiktok.com/@juandemontrealoficial/video/6916371983005535493
2300000,0,28400000,TRUE,foodie,33600000,https://www.tiktok.com/@redrosecake_tubageckil/video/7026763675633519874
9400000,97,159300000,TRUE,foodie,31800000,https://www.tiktok.com/@samseats/video/6990355142344248581
737600,1030,7300000,TRUE,foodie,36700000,https://www.tiktok.com/@pizzazzmaster/video/6992366120967621893
492700,38,8400000,FALSE,foodie,38900000,https://www.tiktok.com/@cuginipizza/video/6991926293163986182
1300000,766,83100000,TRUE,foodie,18000000,https://www.tiktok.com/@marceleeeeooo/video/7008358319421246725
32100000,289,924900000,TRUE,tiktokfood,302300000,https://www.tiktok.com/@bayashi.tiktok/video/7055873754865405185
32100000,289,924900000,TRUE,tiktokfood,243700000,https://www.tiktok.com/@bayashi.tiktok/video/7061399158695021826
1700000,287,45500000,FALSE,tiktokfood,141900000,https://www.tiktok.com/@w2sixpackchef/video/7084618485598375173
32100000,289,924900000,TRUE,tiktokfood,132300000,https://www.tiktok.com/@bayashi.tiktok/video/7043935133874785537
32100000,289,924900000,TRUE,tiktokfood,219700000,https://www.tiktok.com/@bayashi.tiktok/video/7073778042581110017
33200000,443,517000000,FALSE,tiktokfood,132200000,https://www.tiktok.com/@gordonramsayofficial/video/7027571262864002309
1600000,216,48700000,TRUE,tiktokfood,276900000,https://www.tiktok.com/@subasx/video/7065147128997301505
32100000,289,924900000,TRUE,tiktokfood,118100000,https://www.tiktok.com/@bayashi.tiktok/video/7037620291538849026
2900000,100,35900000,FALSE,tiktokfood,141300000,https://www.tiktok.com/@foodie.beats/video/6917599459073412354
32100000,289,924900000,TRUE,tiktokfood,110300000,https://www.tiktok.com/@bayashi.tiktok/video/7054450460593310977
32100000,289,924900000,FALSE,tiktokfood,101300000,https://www.tiktok.com/@bayashi.tiktok/video/7096743500590370050
32100000,289,924900000,FALSE,tiktokfood,67000000,https://www.tiktok.com/@bayashi.tiktok/video/6996449579415784706
32100000,289,924900000,TRUE,tiktokfood,70800000,https://www.tiktok.com/@bayashi.tiktok/video/7035372587278470401
32100000,289,924900000,FALSE,tiktokfood,67600000,https://www.tiktok.com/@bayashi.tiktok/video/7097082030197869825
2900000,29,43000000,TRUE,tiktokfood,78700000,https://www.tiktok.com/@ttfdcz/video/7056681991915293957
32100000,289,924900000,TRUE,tiktokfood,68600000,https://www.tiktok.com/@bayashi.tiktok/video/7076001719494233346
32100000,289,924900000,TRUE,tiktokfood,60900000,https://www.tiktok.com/@bayashi.tiktok/video/7011628834093026561
3400000,323,95500000,TRUE,tiktokfood,72700000,https://www.tiktok.com/@omuraisupuro/video/7025960375254306050
32100000,289,924900000,TRUE,tiktokfood,66000000,https://www.tiktok.com/@bayashi.tiktok/video/7094096936952728834
32100000,289,924900000,TRUE,tiktokfood,52200000,https://www.tiktok.com/@bayashi.tiktok/video/7030265991779175682
269000,351,7500000,FALSE,dancechallenge,47500000,https://www.tiktok.com/@jd.customs/video/6790837904160689414
1200000,549,43300000,FALSE,dancechallenge,50400000,https://www.tiktok.com/@whataboutaub/video/6864679887295352069
4400000,322,70900000,TRUE,dancechallenge,38900000,https://www.tiktok.com/@real_madara_dusal/video/7108083121102261509
7200000,279,88300000,TRUE,dancechallenge,28400000,https://www.tiktok.com/@jvke/video/6977131737990089990
1200000,131,25300000,TRUE,dancechallenge,35300000,https://www.tiktok.com/@thv_vkk/video/6885472688228289794
4700000,60,80500000,FALSE,dancechallenge,55500000,https://www.tiktok.com/@mrs.irishbella/video/6988053251132230938
9200000,8,50600000,TRUE,dancechallenge,33000000,https://www.tiktok.com/@unreal__jason/video/7117311915189161222
363900,43,5800000,FALSE,dancechallenge,19300000,https://www.tiktok.com/@_l2b_/video/6851840400722906374
5600000,100,49200000,FALSE,dancechallenge,25000000,https://www.tiktok.com/@titolizzardo/video/6888347979711909121
3200000,464,138900000,FALSE,dancechallenge,23200000,https://www.tiktok.com/@alexpresley_/video/6854227028812598534
161600,26,3900000,TRUE,dancechallenge,21900000,https://www.tiktok.com/@viktorandria/video/6961158598676188421
2100000,449,61700000,TRUE,dancechallenge,13200000,https://www.tiktok.com/@smacmccreanor/video/6868440911685209350
179000,1321,8500000,TRUE,dancechallenge,15700000,https://www.tiktok.com/@gabrielamedinatoledo/video/6954912186569346309
1900000,252,50000000,TRUE,dancechallenge,14000000,https://www.tiktok.com/@bunnydayoff/video/6863231447692528901
181600,66,3400000,FALSE,dancechallenge,20800000,https://www.tiktok.com/@x_mello_official/video/6799950303220305154
529600,140,6200000,TRUE,dancechallenge,17300000,https://www.tiktok.com/@bobsdanceshop/video/6976395871118265605
2400000,1618,77100000,TRUE,dancechallenge,13600000,https://www.tiktok.com/@ericacoffelt/video/6854231429195287814
1500000,146,26900000,TRUE,dancechallenge,16700000,https://www.tiktok.com/@taylormnunez/video/6797186180879224069
245700,39,3800000,TRUE,dancechallenge,12000000,https://www.tiktok.com/@titostsai/video/7059608770317405467
3200000,8,23800000,FALSE,dancechallenge,11500000,https://www.tiktok.com/@ikon_tiktok/video/7099029588331793665
3100000,2909,238900000,TRUE,badboydance,11900000,https://www.tiktok.com/@alinamour/video/6558705392799454223
3800000,336,254800000,TRUE,badboydance,9300000,https://www.tiktok.com/@itsofficialmarco/video/6557976299606904069
659500,359,34300000,TRUE,badboydance,5100000,https://www.tiktok.com/@anabelundmaria/video/6562156027016383750
2500000,148,125100000,TRUE,badboydance,5000000,https://www.tiktok.com/@lesotwins/video/6556132186527896576
204500,4,579400,TRUE,badboydance,8700000,https://www.tiktok.com/@schmoms.halde/video/7018223428867984645
13400000,53,401400000,TRUE,badboydance,3700000,https://www.tiktok.com/@jeleniewska/video/6566639969241142287
828300,1541,48900000,TRUE,badboydance,1900000,https://www.tiktok.com/@_skrudliq_/video/6568824726049787142
13900000,255,317300000,TRUE,badboydance,3800000,https://www.tiktok.com/@manjullll/video/6575094690629029126
1600000,56,45900000,TRUE,badboydance,1100000,https://www.tiktok.com/@iamgeraldhuston/video/6826390596203105541
31700,534,529700,FALSE,badboydance,1300000,https://www.tiktok.com/@kevockris13/video/7097678346263301422
